repository,pr_number,title,body,author_login,author_association,state,draft,locked,base_branch,head_branch,head_sha,created_at,updated_at,closed_at,merged_at,was_merged,mergeable_state,additions,deletions,total_changes,changed_files,commit_count,issue_comment_count,review_comment_count,label_count,labels,requested_reviewer_count,requested_reviewers,title_length,body_length,body_word_count,html_url,file_records_returned,test_files_changed,documentation_files_changed,configuration_files_changed,security_sensitive_files_changed,files_added,files_modified,files_removed,files_renamed,has_test_changes,has_documentation_changes,has_configuration_changes,has_security_sensitive_changes,review_count,unique_reviewer_count,approved_review_count,changes_requested_count,commented_review_count,dismissed_review_count,first_review_at,first_review_hours,ci_check_count,ci_success_count,ci_failure_count,ci_cancelled_count,ci_neutral_count,ci_skipped_count,ci_other_count,ci_has_failure,resolution_hours,merge_hours,expected_outcome,actual_outcome,outcome_matches_search,merged_timestamp_present,merge_target_matches_timestamp,title_length_iqr_outlier,body_length_iqr_outlier,body_word_count_iqr_outlier,additions_iqr_outlier,deletions_iqr_outlier,total_changes_iqr_outlier,changed_files_iqr_outlier,commit_count_iqr_outlier,issue_comment_count_iqr_outlier,review_comment_count_iqr_outlier,review_count_iqr_outlier,unique_reviewer_count_iqr_outlier,test_files_changed_iqr_outlier,documentation_files_changed_iqr_outlier,configuration_files_changed_iqr_outlier,security_sensitive_files_changed_iqr_outlier,resolution_hours_iqr_outlier,iqr_outlier_feature_count,has_any_iqr_outlier
pallets/flask,6021,docs: fix duplicated word in lazy loading docs,Small focused cleanup. Kimi-assisted edit; reviewed locally. Verification: git diff --check passed.,lphuc2250gma,NONE,closed,False,False,main,docs/fix-duplicated-is-in-lazy-loading-doc,c2ac5c5e25a625571e3d96086cf0b68cc6466e4e,2026-05-13 16:12:29+00:00,2026-05-13 16:19:36+00:00,2026-05-13 16:19:36+00:00,,False,clean,1,1,2,1,1,0,0,0,[],0,[],46,99,12,https://github.com/pallets/flask/pull/6021,1,0,1,0,0,0,1,0,0,False,True,False,False,0,0,0,0,0,0,,,2,2,0,0,0,0,0,False,0.11861111111111111,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
pallets/flask,6024,fix: silence ENOTDIR in Config.from_file() to match from_pyfile(),"## What

`Config.from_file()` was missing `errno.ENOTDIR` from its silent error check, making it behave inconsistently with `Config.from_pyfile()`.

**Before (from_file):**
```python
if silent and e.errno in (errno.ENOENT, errno.EISDIR):
    return False
```

**After (from_file):**
```python
if silent and e.errno in (errno.ENOENT, errno.EISDIR, errno.ENOTDIR):
    return False
```

`from_pyfile()` has always included `errno.ENOTDIR` in this check.

## Why it matters

`ENOTDIR` is raised when a path component in the given filename is a regular file rather than a directory (e.g. trying to open `/some/file/config.json` where `/some/file` is a regular file). With `silent=True`, callers expect all ""file not accessible"" errors to be swallowed and `False` returned. The missing code caused an unexpected `OSError` to bubble up instead.

Fixes #6023",nileshpatil6,NONE,closed,False,False,main,fix/from-file-silent-enotdir,a06c847ace000c0fbafc4627ed455c7bf945d823,2026-05-16 14:38:10+00:00,2026-05-16 15:00:07+00:00,2026-05-16 15:00:07+00:00,,False,unstable,1,1,2,1,1,0,0,0,[],0,[],65,851,114,https://github.com/pallets/flask/pull/6024,1,0,0,0,0,0,1,0,0,False,False,False,False,0,0,0,0,0,0,,,13,12,1,0,0,0,0,True,0.36583333333333334,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
pallets/flask,6026,"Docs: Enhance deployment guides, tutorial warnings and API examples","This PR introduces quality-of-life and safety improvements across the documentation.

I have separated these changes into seperate commits for easier review:

Gunicorn: Added examples for `gunicorn.conf.py`, background process management, and a note about using `ProxyFix`.
Tutorial (Database): Added a warning that `init-db` drops existing tables to prevent accidental data loss for beginners.
Tutorial (Deploy): Added a security warning advising users to exclude `config.py` from version control to protect `SECRET_KEY`.
API (Signals): Modernized the code examples to use the idiomatic `@signal.connect_via(app)` decorator pattern instead of manual `.connect()` calls.

(Note: No tests, `CHANGES.rst` entries or `.. versionchanged::` directives were added as this is strictly a documentation update to existing features.)*",MervanPalmer,NONE,closed,False,False,main,docs-improvements,068366b0e93f98e0478b19590800d9856149b9a6,2026-05-19 14:07:41+00:00,2026-05-19 14:42:18+00:00,2026-05-19 14:42:18+00:00,,False,clean,64,8,72,4,5,0,0,0,[],0,[],67,833,108,https://github.com/pallets/flask/pull/6026,4,0,4,0,0,0,4,0,0,False,True,False,False,0,0,0,0,0,0,,,2,2,0,0,0,0,0,False,0.5769444444444445,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2,True
pallets/flask,6027,"Docs: Enhance deployment guides, tutorial warnings and API examples","This PR introduces quality-of-life and safety improvements across the documentation.

I have separated these changes into seperate commits for easier review:

Gunicorn: Added examples for `gunicorn.conf.py`, background process management, and a note about using `ProxyFix`.
Tutorial (Database): Added a warning that `init-db` drops existing tables to prevent accidental data loss for beginners.
Tutorial (Deploy): Added a security warning advising users to exclude `config.py` from version control to protect `SECRET_KEY`.
API (Signals): Modernized the code examples to use the idiomatic `@signal.connect_via(app)` decorator pattern instead of manual `.connect()` calls.

(Note: No tests, `CHANGES.rst` entries or `.. versionchanged::` directives were added as this is strictly a documentation update to existing features.)",MervanPalmer,NONE,closed,False,False,main,docs-improvements,068366b0e93f98e0478b19590800d9856149b9a6,2026-05-19 14:46:06+00:00,2026-05-19 15:15:23+00:00,2026-05-19 15:15:23+00:00,,False,clean,64,8,72,4,5,0,0,0,[],0,[],67,832,108,https://github.com/pallets/flask/pull/6027,4,0,4,0,0,0,4,0,0,False,True,False,False,0,0,0,0,0,0,,,2,2,0,0,0,0,0,False,0.4880555555555556,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2,True
pallets/flask,6028,Fix FLASK_DEBUG env var ignored with click 8.4.0,"## Summary

Fixes #6025.

- In click 8.4.0, `ctx.get_parameter_source()` returns `None` during eager callbacks instead of `ParameterSource.DEFAULT`
- The guard in `_set_debug` only skipped for `source is not None`, so when `source=None` (click 8.4.0), the callback proceeded to overwrite `FLASK_DEBUG=1` with `""0""`
- Changed `if source is not None and source in (...)` → `if source is None or source in (...)` to treat `None` the same as `DEFAULT`

## Changes

- `src/flask/cli.py`: 1-line fix in `_set_debug` guard condition
- `tests/test_cli.py`: Regression test that sets `FLASK_DEBUG=1` env var and verifies it isn't overwritten when `--debug` isn't explicitly passed

## Test plan

- [x] Added `test_flaskgroup_debug_env` regression test
- [x] Verified the fix matches the root cause analysis in #6025
- [x] `_set_app` callback does not have this issue (it checks `value is None`, not parameter source)

🤖 Generated with [Claude Code](https://claude.com/claude-code)",Terrajlz,NONE,closed,False,False,main,fix/flask-debug-env-click-840,0d2d49e77975249d36135f96dab5fcdd4f6d14d6,2026-05-19 17:37:58+00:00,2026-05-19 18:41:30+00:00,2026-05-19 18:41:30+00:00,,False,unstable,25,1,26,2,1,0,0,0,[],0,[],48,971,141,https://github.com/pallets/flask/pull/6028,2,1,0,0,0,0,2,0,0,True,False,False,False,0,0,0,0,0,0,,,13,2,11,0,0,0,0,True,1.058888888888889,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,True
pallets/flask,6029,"docs(lazyloading): fix duplicate ""is""","> **Heads-up:** I realise this PR may not be welcome here. It was prepared
> by an AI agent (Cursor / Claude Opus 4.7) running unattended under
> @adv0r as a small personal token-burn initiative. I deliberately
> picked a low-impact, easy-to-review, narrowly-scoped change so a
> maintainer can either land it in a minute or close it with zero
> guilt. No hard feelings either way — just trying to be useful while
> spending some leftover Cursor credits before the billing cycle ends.

## What

Fix a duplicate `is` in `docs/patterns/lazyloading.rst` — `What's important here is is that` → `What's important here is that`.

## Why

Small reST docs cleanup. The published Lazy Loading pattern page reads cleaner.

## How verified

Single-character/word change in a `.rst` file, no directive structure touched.

## Maintainer note

Feel free to close if not worth the review cycle.
",adv0r,NONE,closed,True,True,main,tokenburn/typo-lazyloading,bc1c61f8d296c8cde246130b65605fba5515c58a,2026-05-21 12:07:06+00:00,2026-05-21 21:04:15+00:00,2026-05-21 13:47:56+00:00,,False,unstable,1,1,2,1,1,0,0,0,[],0,[],37,879,146,https://github.com/pallets/flask/pull/6029,1,0,1,0,0,0,1,0,0,False,True,False,False,0,0,0,0,0,0,,,1,1,0,0,0,0,0,False,1.6805555555555556,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
pallets/flask,6030,Improve error message for methods argument in HTTP method decorators,"## Summary

Improves the error message when users mistakenly pass the 'methods' argument to HTTP method decorators like , , etc.

## Changes

- Updated the TypeError message to be more descriptive
- Now tells users which decorator they used and explicitly states to use  instead

## Before


## After


This helps developers understand the issue faster and how to fix it.",goingforstudying-ctrl,NONE,closed,False,False,main,docs-fix-typo,b70441f721c1063af510df40ff0ef71cb22b7a2a,2026-05-21 17:18:13+00:00,2026-05-30 18:09:00+00:00,2026-05-21 17:26:17+00:00,,False,unstable,4,1,5,1,1,0,0,0,[],0,[],68,371,62,https://github.com/pallets/flask/pull/6030,1,0,0,0,0,0,1,0,0,False,False,False,False,0,0,0,0,0,0,,,13,2,11,0,0,0,0,True,0.13444444444444445,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
pallets/flask,6034,AI junk,"## Summary
Replaces print() with logger for better logging.

## Verification
- GPG signed commit",JosefVacha,NONE,closed,False,False,main,fix/print-logger-4,4b472666284286b193606b957d6f3bc21d0e349c,2026-05-24 23:39:08+00:00,2026-05-24 23:52:57+00:00,2026-05-24 23:40:51+00:00,,False,unstable,8,4,12,2,2,1,0,0,[],0,[],7,96,15,https://github.com/pallets/flask/pull/6034,2,2,0,0,0,0,2,0,0,True,False,False,False,0,0,0,0,0,0,,,13,1,12,0,0,0,0,True,0.02861111111111111,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2,True
pallets/flask,6035,AI junk,"## Summary
fix: Add repuation builder comment

## Verification
- GPG signed commit",JosefVacha,NONE,closed,False,False,main,fix/reputation-19,f9646ab1ac5f20de032ecb21501ebc3a2c618bc3,2026-05-24 23:40:20+00:00,2026-05-24 23:53:24+00:00,2026-05-24 23:41:52+00:00,,False,unstable,10,4,14,3,3,1,0,0,[],0,[],7,82,13,https://github.com/pallets/flask/pull/6035,3,2,1,0,0,0,3,0,0,True,True,False,False,0,0,0,0,0,0,,,13,1,12,0,0,0,0,True,0.025555555555555557,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2,True
pallets/flask,6036,edited 'a' to 'an' before 'SQL',"Since 'SQL' makes a vowel sound, it should be 'an' instead of 'a'.
",jaketanis,CONTRIBUTOR,closed,False,False,stable,jaketanis-doc-update,c3562666d233695e672856d9c1735af07cbd49d8,2026-05-25 16:09:08+00:00,2026-05-26 15:26:12+00:00,2026-05-25 19:48:50+00:00,,False,clean,1,1,2,1,1,1,0,0,[],0,[],31,66,13,https://github.com/pallets/flask/pull/6036,1,0,1,0,0,0,1,0,0,False,True,False,False,0,0,0,0,0,0,,,1,1,0,0,0,0,0,False,3.6616666666666666,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
pallets/flask,6037,AI junk,"## Fix: `ssl` import moved out of `TYPE_CHECKING` block

### Problem
`from flask.cli import CertParamType` raises `NameError: name 'ssl' is not defined` because `ssl` is only imported under `TYPE_CHECKING`, but referenced in the class signature:
```python
class CertParamType(click.ParamType[str | os.PathLike[str] | ssl.SSLContext]):
```

### Root Cause
Even with `from __future__ import annotations`, `click.ParamType` is not subscriptable. The subscript causes eager evaluation of the type arguments at class definition time.

### Fix
1. Move `import ssl` out of the `if t.TYPE_CHECKING:` block to the top-level imports
2. Remove subscript from `click.ParamType[...]` since ParamType is not generic

### Verification
- All 491 tests pass
- `from flask import Flask` imports without error",Architect8989,NONE,closed,False,True,main,fix/cli-ssl-import,b6ca6c99f48d83abf895fe693cf6ae7ab1450fb0,2026-05-26 03:40:26+00:00,2026-05-28 03:07:07+00:00,2026-05-26 03:47:27+00:00,,False,unstable,3,3,6,1,1,2,0,0,[],0,[],7,790,110,https://github.com/pallets/flask/pull/6037,1,0,0,0,0,0,1,0,0,False,False,False,False,0,0,0,0,0,0,,,13,11,2,0,0,0,0,True,0.11694444444444445,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
pallets/flask,6039,AI spam,"## Summary

Avoid subscripted `click.ParamType[...]` at runtime for the `flask run --cert` option type, while preserving the generic base for static type checking.

## Root cause

`CertParamType` inherited from `click.ParamType[str | os.PathLike[str] | ssl.SSLContext]`. That expression is evaluated when `flask.cli` is imported. With Flask's minimum Click version, `ParamType` is not subscriptable at runtime; with newer Click, the expression also requires `ssl` at runtime. Both cases can break `import flask` before any CLI command runs.

## Checks

- `uv run python -c ""import flask""`
- `uv run pytest tests/test_cli.py -q`
- `uv run ruff check src/flask/cli.py`
- `uv run --locked --no-default-groups --group dev tox run -e tests-min -- tests/test_cli.py -q`
- `uv run --locked --no-default-groups --group dev tox run -e typing`",jiyujie2006,NONE,closed,False,False,main,codex/import-ssl-for-cli-cert-type,193a049b9641451a71e24abf16951796ed3f843d,2026-05-31 07:04:33+00:00,2026-05-31 13:22:06+00:00,2026-05-31 13:22:06+00:00,,False,unstable,5,1,6,1,3,1,0,0,[],0,[],7,833,120,https://github.com/pallets/flask/pull/6039,1,0,0,0,0,0,1,0,0,False,False,False,False,0,0,0,0,0,0,,,13,12,1,0,0,0,0,True,6.2925,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,True
pallets/flask,6040,AI spam,"## Summary

Adds a module-level docstring to `src/flask/signals.py` documenting its role as the application signal provider.

## Why this helps

The signals module defines all of Flask's Blinker signals for application events (request lifecycle, template rendering, context changes) but had no documentation explaining what they are for or how they fit together. A docstring helps contributors understand the signal system at a glance.

## Changes

- Added a concise docstring describing the module's purpose and the signal types it provides
- No behavioral changes, no import changes",omsrisrieternalradhakrsna,NONE,closed,False,False,main,docs/add-module-docstrings,c6e53304dfe814f8b4db812e363d8ac3b5728f8e,2026-05-31 07:54:03+00:00,2026-05-31 13:21:40+00:00,2026-05-31 13:21:32+00:00,,False,unstable,10,0,10,1,1,0,0,0,[],0,[],7,584,87,https://github.com/pallets/flask/pull/6040,1,0,0,0,0,0,1,0,0,False,False,False,False,0,0,0,0,0,0,,,13,2,11,0,0,0,0,True,5.458055555555555,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
pallets/flask,6041,AI spam,"## Summary

Adds a module-level docstring to `src/flask/typing.py` documenting its role as the type alias provider for Flask's public API.

## Changes

- Added a concise docstring describing the module's purpose
- No behavioral changes",omsrisrieternalradhakrsna,NONE,closed,False,False,main,docs/add-typing-docstring,8743c743afaeb6b190a69927c9a83e9abd93395d,2026-05-31 07:55:51+00:00,2026-05-31 13:20:20+00:00,2026-05-31 13:20:07+00:00,,False,unstable,10,2,12,1,1,0,0,0,[],0,[],7,235,35,https://github.com/pallets/flask/pull/6041,1,0,0,0,0,0,1,0,0,False,False,False,False,0,0,0,0,0,0,,,13,0,13,0,0,0,0,True,5.404444444444445,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
pallets/flask,6045,docs: fix request args examples in errorhandling,"### Description

This PR fixes documentation examples in `docs/errorhandling.rst`.

Changes:

* Replace `request.arg.get(...)` with `request.args.get(...)` in two examples.
* Fix the `user_api` example signature to match the route definition.

These changes ensure the examples are accurate and prevent confusion for users following the documentation.
",riyatyagi123,NONE,closed,False,False,main,fix-errorhandling-docs,2385655b36b0b28f447b82cb8897a518bd47efa2,2026-06-07 17:05:15+00:00,2026-06-07 17:38:48+00:00,2026-06-07 17:38:48+00:00,,False,clean,3,3,6,1,1,0,0,0,[],0,[],48,360,44,https://github.com/pallets/flask/pull/6045,1,0,1,0,0,0,1,0,0,False,True,False,False,0,0,0,0,0,0,,,1,1,0,0,0,0,0,False,0.5591666666666667,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
pallets/flask,6046,docs: adiciona marcação para futura melhoria,Esta alteração foi realizada para demonstrar o processo de contribuição em projetos open source utilizando Git e GitHub.,fstanno,NONE,closed,False,False,main,feature/melhoria-documentacao,cf8762b3098c164464ef355aa5cd59f7abaa0861,2026-06-08 18:02:17+00:00,2026-06-08 18:26:26+00:00,2026-06-08 18:26:25+00:00,,False,clean,8,0,8,1,1,1,0,0,[],0,[],44,120,18,https://github.com/pallets/flask/pull/6046,1,0,1,0,0,0,1,0,0,False,True,False,False,0,0,0,0,0,0,,,1,1,0,0,0,0,0,False,0.4022222222222222,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
pallets/flask,6053,AI spam,"## Description
added 1 missing blank line(s) before headers in `README.md`

## Type of change
- [x] Documentation improvement

## Checklist
- [x] I have read the CONTRIBUTING guide
- [x] My changes follow the existing style",mulkymalikuldhrs,NONE,closed,False,False,main,fix-0wndp9,44c8fbd02aec8171ce2d319ac8255d9a521d9903,2026-06-10 22:54:11+00:00,2026-06-10 23:43:23+00:00,2026-06-10 23:43:11+00:00,,False,clean,8,0,8,1,2,0,0,0,[],0,[],7,223,37,https://github.com/pallets/flask/pull/6053,1,0,1,0,0,0,1,0,0,False,True,False,False,0,0,0,0,0,0,,,1,1,0,0,0,0,0,False,0.8166666666666667,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,True
pallets/flask,6060,AI spam,"## Bug

`Config.from_prefixed_env` silently crashes with an opaque `TypeError` when a flat env var and a nested env var share the same config key prefix.

**Root cause:** env vars are loaded in `sorted()` order, so `FLASK_FOO=bar` is always processed before `FLASK_FOO__X=1`. After the flat key sets `self[""FOO""] = ""bar""`, the nested traversal does:

```python
current = self[""FOO""]   # ""bar"" (str)
current[""X""] = value    # TypeError: 'str' object does not support item assignment
```

The internal `TypeError` gives no hint which env var caused the conflict.

## Fix

Add an `isinstance` check before descending into the intermediate dict. When the existing value is not a `dict`, raise a `ValueError` that names the conflicting environment variable.

## Verification

```
$ pytest tests/test_config.py -v -k prefixed
tests/test_config.py::test_from_prefixed_env PASSED
tests/test_config.py::test_from_prefixed_env_custom_prefix PASSED
tests/test_config.py::test_from_prefixed_env_nested PASSED
tests/test_config.py::test_from_prefixed_env_non_dict_intermediate PASSED
4 passed in 0.07s
```

> AI-assisted contribution.",JSap0914,NONE,closed,False,False,main,fix/from-prefixed-env-non-dict-intermediate,2bc4bd4c3698a17f104fee9b9aac3ba7640f23d8,2026-06-17 06:30:12+00:00,2026-06-17 12:46:31+00:00,2026-06-17 12:45:34+00:00,,False,unstable,17,0,17,2,1,0,0,0,[],0,[],7,1121,139,https://github.com/pallets/flask/pull/6060,2,1,0,0,0,0,2,0,0,True,False,False,False,1,1,0,0,1,0,2026-06-17 06:30:19+00:00,0.0019444444444444444,13,11,2,0,0,0,0,True,6.256111111111111,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,3,True
pallets/flask,6061,docs: Fix grammar and capitalization in quickstart.rst,Fixed two minor documentation issues: 	ell the Flask -> 	ell Flask and pin -> PIN (capitalization).,Rfannn,NONE,closed,False,False,main,doc-fixes,1b0c37f35a6129e83571e112afd4c451f2654918,2026-06-20 09:40:33+00:00,2026-06-20 12:01:15+00:00,2026-06-20 12:01:15+00:00,,False,clean,2,2,4,1,1,0,0,0,[],0,[],54,99,16,https://github.com/pallets/flask/pull/6061,1,0,1,0,0,0,1,0,0,False,True,False,False,0,0,0,0,0,0,,,1,1,0,0,0,0,0,False,2.345,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
pallets/flask,6062,Add request id response header,"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->
",AdviSriv,NONE,closed,False,False,main,sample_feature_branch,c1900e69adb2e8528fbe955d684c52e609b905e2,2026-06-22 09:13:29+00:00,2026-06-22 09:14:58+00:00,2026-06-22 09:14:33+00:00,,False,unstable,14,0,14,1,1,1,0,0,[],0,[],30,845,137,https://github.com/pallets/flask/pull/6062,1,1,0,0,0,1,0,0,0,True,False,False,False,0,0,0,0,0,0,,,13,1,12,0,0,0,0,True,0.017777777777777778,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,True
pallets/flask,6064,Add query() route shortcut and MethodView support for HTTP QUERY,"## Description

[RFC 10008](https://www.rfc-editor.org/info/rfc10008/) (June 2026) standardizes
the `QUERY` HTTP method: a safe, idempotent request method that carries content
in the request body (standardizing the ""POST for a read-only query with a large
body"" workaround used by GraphQL and REST search endpoints).

Flask already routes and dispatches arbitrary method names, so this adds the
idiomatic ergonomics that mirror the existing
`get`/`post`/`put`/`delete`/`patch` shortcuts:

- `Scaffold.query()` registers a route with `methods=[""QUERY""]`, inherited by
  both `Flask` and `Blueprint`.
- `""query""` is added to `views.http_method_funcs`, so `MethodView` dispatches a
  `QUERY` request to a `query` handler.

Higher-level RFC 10008 features (the `Accept-Query` header, server-assigned
query-result URIs, caching semantics) are application/Werkzeug concerns and are
intentionally out of scope.

## Related

fixes #6065

## Checklist

- [x] Tests added that fail without the change (`test_query_method_route`,
      `test_query_method_view`).
- [x] Code docs updated (`query()` docstring with `.. versionadded:: 3.2`); the
      method is surfaced via the `Flask`/`Blueprint` autoclass, so no manual
      `docs/` change is needed.
- [x] `CHANGES.rst` entry added, linking to the issue.
- [x] `.. versionadded::` added (new method, so `versionadded` rather than
      `versionchanged`).

---

Note: tests use `client.open(method=""QUERY"")` rather than `client.query()` so
they pass against the released Werkzeug. A `Client.query()` shortcut is a
separate, independent Werkzeug change (pallets/werkzeug#3194).
",aliunsal,NONE,closed,False,False,main,main,8b0d81df63bbcbdca0b71e1d442e7812b5da172e,2026-06-23 21:12:53+00:00,2026-06-24 06:41:39+00:00,2026-06-24 06:41:17+00:00,,False,unstable,42,1,43,5,3,1,0,0,[],0,[],64,1616,201,https://github.com/pallets/flask/pull/6064,5,2,1,0,0,0,5,0,0,True,True,False,False,0,0,0,0,0,0,,,13,11,2,0,0,0,0,True,9.473333333333333,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2,True
pallets/flask,6067,Add is_json_response hook for custom JSON response types,"### Summary

Add `is_json_response` hook on `Flask` so subclasses can extend which return types get serialized as JSON, e.g. `msgspec.Struct` or `pydantic.BaseModel`. The default implementation matches `dict` and `list` — same behavior as before.

### Usage Example

```python
import typing as t

import msgspec
from flask import Flask as _Flask, Response
from flask.json.provider import DefaultJSONProvider


class User(msgspec.Struct):
    name: str
    age: int


class MsgspecJSONProvider(DefaultJSONProvider):
    # dumps and loads omitted

    def response(self, *args: t.Any, **kwargs: t.Any) -> Response:
        obj = self._prepare_response_obj(args, kwargs)
        data: bytes = msgspec.json.encode(obj)
        return self._app.response_class(data, mimetype=self.mimetype)


class Flask(_Flask):
    json_provider_class = MsgspecJSONProvider

    @staticmethod
    def is_json_response(rv: object) -> bool:
        return isinstance(rv, (dict, list, msgspec.Struct))


app = Flask(__name__)


@app.get(""/user"")
def get_user() -> User:
    return User(name=""Douglas"", age=42)
```",azhvanko,NONE,closed,False,False,stable,is-json-response,eca982ffb5651b3f8bc1d71e91b4e65b14eb7338,2026-06-29 10:29:48+00:00,2026-06-29 15:51:23+00:00,2026-06-29 14:13:37+00:00,,False,unstable,11,1,12,1,1,1,0,0,[],0,[],56,1132,115,https://github.com/pallets/flask/pull/6067,1,0,0,0,0,0,1,0,0,False,False,False,False,0,0,0,0,0,0,,,28,26,2,0,0,0,0,True,3.730277777777778,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
pallets/flask,6069,ignore jinja suffix when selecting autoescape,"strip a trailing .jinja/.jinja2/.j2 suffix in select_jinja_autoescape before matching the extension, otherwise a template using the common Jinja naming convention like page.html.jinja or icon.svg.j2 renders without HTML escaping while a plain notes.txt.j2 stays unescaped.",arib06,NONE,closed,False,False,main,jinja-suffix-autoescape,2ca01c6df380f62f83dddc6a26ddf9c599031e8d,2026-07-01 05:23:32+00:00,2026-07-01 12:04:24+00:00,2026-07-01 11:15:42+00:00,,False,clean,17,1,18,2,1,1,0,0,[],0,[],45,272,34,https://github.com/pallets/flask/pull/6069,2,0,1,0,0,0,2,0,0,False,True,False,False,0,0,0,0,0,0,,,0,0,0,0,0,0,0,False,5.8694444444444445,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
pallets/flask,6070,Dockerize Flask tutorial application,"## Summary

This pull request containerizes the Flask tutorial application for development deployment.

### Changes Made

* Added Dockerfile for containerization
* Added requirements.txt
* Created deploy.sh automation script
* Updated README.md with deployment instructions
* Added deployment screenshots

### Features

* Dockerized Flask application
* Automated deployment workflow
* Idempotent deployment script
* Documentation for setup and troubleshooting

### Verification

* Docker image builds successfully
* Container runs successfully
* Flask application accessible at `http://localhost:5000`


",sunis2005,NONE,closed,False,False,main,feature/dockerize,1fb7bf3ee606fa1be33b19593bab7e0117d03a6e,2026-07-02 06:56:14+00:00,2026-07-02 06:58:04+00:00,2026-07-02 06:58:04+00:00,,False,unstable,161,0,161,4,1,0,0,0,[],0,[],36,624,76,https://github.com/pallets/flask/pull/6070,4,0,1,2,0,4,0,0,0,False,True,True,False,0,0,0,0,0,0,,,13,11,2,0,0,0,0,True,0.030555555555555555,,Closed without merge,Closed without merge,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,2,True
pallets/flask,6072,Fix pytest >= 9.1 compatibility,"pytest 9.1 removed the private `notset` sentinel from `_pytest.monkeypatch` (now `NOTSET` in `_pytest.compat`). Add compatibility shim in tests/test_cli.py

Assisted-by: Claude Opus 4.6

fixes #6071 
",hrnciar,NONE,closed,False,False,main,patch-2,a564e00f9a15341cdb3b8779cb80ba3eb0dc0879,2026-07-02 07:39:47+00:00,2026-07-02 12:44:00+00:00,2026-07-02 12:44:00+00:00,,False,unstable,16,7,23,2,1,0,0,0,[],0,[],31,202,24,https://github.com/pallets/flask/pull/6072,2,2,0,0,0,0,2,0,0,True,False,False,False,0,0,0,0,0,0,,,13,11,2,0,0,0,0,True,5.070277777777778,,Closed without merge,Closed without merge,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,True
